"","X.1","X","sex","vowel","stress","word","dur","pre_seg","fol_seg","speaker","community","class","point","word_count","pre_place","fol_place","F1","F2"
"2553",3447,3447,"Male","AY",2,"sometimes",0.12,"T","M",18,"Italian","UWC",2,9,"coronal","labial",331.68,1151.923
"2554",3448,3448,"Male","AY",2,"sometimes",0.12,"T","M",18,"Italian","UWC",4,9,"coronal","labial",321.463,1128.594
"2555",3453,3453,"Male","EY",1,"a",0.05,"N","K",18,"Italian","UWC",2,20,"coronal","dorsal",439.506,1327.184
"2556",3454,3454,"Male","EY",1,"a",0.05,"N","K",18,"Italian","UWC",4,20,"coronal","dorsal",439.085,1435.302
"2557",3455,3455,"Male","AY",1,"guy",0.12,"G","HH",18,"Italian","UWC",2,12,"dorsal","glottal",416.667,1207.402
"2558",3456,3456,"Male","AY",1,"guy",0.12,"G","HH",18,"Italian","UWC",4,12,"dorsal","glottal",446.538,1208
"2559",3459,3459,"Male","IY",1,"meeny",0.1,"M","N",18,"Italian","UWC",2,2,"labial","coronal",383.79,1373.991
"2560",3460,3460,"Male","IY",1,"meeny",0.1,"M","N",18,"Italian","UWC",4,2,"labial","coronal",386.375,1469.996
"2561",3463,3463,"Male","UW",1,"new",0.06,"Y","W",18,"Italian","UWC",2,2,"coronal","dorsal",374.113,1322.1
"2562",3464,3464,"Male","UW",1,"new",0.06,"Y","W",18,"Italian","UWC",4,2,"coronal","dorsal",352.056,1118.276
"2563",3465,3465,"Male","EY",1,"say",0.11,"S","DH",18,"Italian","UWC",2,24,"coronal","coronal",465.29,1365.317
"2564",3466,3466,"Male","EY",1,"say",0.11,"S","DH",18,"Italian","UWC",4,24,"coronal","coronal",421.415,1410.778
"2565",3467,3467,"Male","EY",1,"a",0.05,"CH","N",18,"Italian","UWC",2,20,"coronal","coronal",394.428,1373.991
"2566",3468,3468,"Male","EY",1,"a",0.05,"CH","N",18,"Italian","UWC",4,20,"coronal","coronal",412.82,1350.363
"2567",3469,3469,"Male","IY",1,"meeny",0.06,"M","N",18,"Italian","UWC",2,2,"labial","coronal",400.018,1426.479
"2568",3470,3470,"Male","IY",1,"meeny",0.06,"M","N",18,"Italian","UWC",4,2,"labial","coronal",403.143,1474.631
"2569",3475,3475,"Male","AY",1,"knife",0.16,"N","F",18,"Italian","UWC",2,1,"coronal","labial",495.282,1182.728
"2570",3476,3476,"Male","AY",1,"knife",0.16,"N","F",18,"Italian","UWC",4,1,"coronal","labial",470.579,1165.381
"2571",3479,3479,"Male","EY",1,"a",0.07,"Z","L",18,"Italian","UWC",2,20,"coronal","coronal",411.017,1562.412
"2572",3480,3480,"Male","EY",1,"a",0.07,"Z","L",18,"Italian","UWC",4,20,"coronal","coronal",387.997,1353.952
"2573",3483,3483,"Male","EY",1,"a",0.1,"S","N",18,"Italian","UWC",2,20,"coronal","coronal",381.146,1327.334
"2574",3484,3484,"Male","EY",1,"a",0.1,"S","N",18,"Italian","UWC",4,20,"coronal","coronal",372.972,1196.635
"2575",3487,3487,"Male","EY",1,"make",0.09,"M","K",18,"Italian","UWC",2,4,"labial","dorsal",444.194,1349.017
"2576",3488,3488,"Male","EY",1,"make",0.09,"M","K",18,"Italian","UWC",4,4,"labial","dorsal",393.106,1514.708
"2577",3489,3489,"Male","IY",1,"least",0.05,"L","S",18,"Italian","UWC",2,1,"coronal","coronal",381.807,1327.035
"2578",3490,3490,"Male","IY",1,"least",0.05,"L","S",18,"Italian","UWC",4,1,"coronal","coronal",372.972,1415.114
"2579",3491,3491,"Male","AY",2,"sometimes",0.07,"T","M",18,"Italian","UWC",2,9,"coronal","labial",324.228,1247.928
"2580",3492,3492,"Male","AY",2,"sometimes",0.07,"T","M",18,"Italian","UWC",4,9,"coronal","labial",324.107,1086.125
"2581",3493,3493,"Male","UW",1,"choose",0.06,"CH","Z",18,"Italian","UWC",2,1,"coronal","coronal",352.596,1457.883
"2582",3494,3494,"Male","UW",1,"choose",0.06,"CH","Z",18,"Italian","UWC",4,1,"coronal","coronal",363.716,1443.228
"2583",3495,3495,"Male","IY",1,"teams",0.08,"T","M",18,"Italian","UWC",2,1,"coronal","labial",415.224,1410.179
"2584",3496,3496,"Male","IY",1,"teams",0.08,"T","M",18,"Italian","UWC",4,1,"coronal","labial",413.06,1466.855
"2585",3497,3497,"Male","EY",1,"say",0.08,"S","DH",18,"Italian","UWC",2,24,"coronal","coronal",450.685,1325.539
"2586",3498,3498,"Male","EY",1,"say",0.08,"S","DH",18,"Italian","UWC",4,24,"coronal","coronal",423.398,1376.084
"2587",3499,3499,"Male","AY",1,"guys",0.28,"G","Z",18,"Italian","UWC",2,4,"dorsal","coronal",462.045,1165.531
"2588",3500,3500,"Male","AY",1,"guys",0.28,"G","Z",18,"Italian","UWC",4,4,"dorsal","coronal",497.265,1180.485
"2589",3501,3501,"Male","AY",1,"guy",0.29,"G","HH",18,"Italian","UWC",2,12,"dorsal","glottal",461.023,1146.39
"2590",3502,3502,"Male","AY",1,"guy",0.29,"G","HH",18,"Italian","UWC",4,12,"dorsal","glottal",403.925,1337.353
"2591",3503,3503,"Male","IY",1,"be",0.05,"B","DH",18,"Italian","UWC",2,7,"labial","coronal",345.865,1524.877
"2592",3504,3504,"Male","IY",1,"be",0.05,"B","DH",18,"Italian","UWC",4,7,"labial","coronal",346.406,1543.719
"2593",3505,3505,"Male","AY",1,"guy",0.18,"G","W",18,"Italian","UWC",2,12,"dorsal","dorsal",438.244,1181.233
"2594",3506,3506,"Male","AY",1,"guy",0.18,"G","W",18,"Italian","UWC",4,12,"dorsal","dorsal",474.967,1137.118
"2595",3507,3507,"Male","AY",1,"guy",0.16,"G","T",18,"Italian","UWC",2,12,"dorsal","coronal",437.583,1135.324
"2596",3508,3508,"Male","AY",1,"guy",0.16,"G","T",18,"Italian","UWC",4,12,"dorsal","coronal",481.879,1153.269
"2597",3515,3515,"Male","AY",1,"guy",0.15,"G","HH",18,"Italian","UWC",2,12,"dorsal","glottal",444.314,1173.606
"2598",3516,3516,"Male","AY",1,"guy",0.15,"G","HH",18,"Italian","UWC",4,12,"dorsal","glottal",490.714,1202.617
"2599",3517,3517,"Male","AY",1,"mightn't",0.07,"M","T",18,"Italian","UWC",2,1,"labial","coronal",395.21,1109.453
"2600",3518,3518,"Male","AY",1,"mightn't",0.07,"M","T",18,"Italian","UWC",4,1,"labial","coronal",539.037,1148.483
"2601",3521,3521,"Male","AY",1,"alright",0.15,"R","T",18,"Italian","UWC",2,6,"coronal","coronal",451.947,1148.633
"2602",3522,3522,"Male","AY",1,"alright",0.15,"R","T",18,"Italian","UWC",4,6,"coronal","coronal",420.513,1058.161
"2603",3523,3523,"Male","IY",1,"be",0.08,"B","K",18,"Italian","UWC",2,7,"labial","dorsal",408.553,1377.729
"2604",3524,3524,"Male","IY",1,"be",0.08,"B","K",18,"Italian","UWC",4,7,"labial","dorsal",386.254,1247.031
"2605",3525,3525,"Male","IY",1,"really",0.07,"R","L",18,"Italian","UWC",2,4,"coronal","coronal",382.768,1342.288
"2606",3526,3526,"Male","IY",1,"really",0.07,"R","L",18,"Italian","UWC",4,4,"coronal","coronal",390.161,1343.335
"2607",3527,3527,"Male","EY",1,"played",0.11,"L","D",18,"Italian","UWC",2,4,"coronal","coronal",490.053,1269.013
"2608",3528,3528,"Male","EY",1,"played",0.11,"L","D",18,"Italian","UWC",4,4,"coronal","coronal",430.731,1385.356
"2609",3529,3529,"Male","IY",1,"really",0.07,"R","L",18,"Italian","UWC",2,4,"coronal","coronal",393.948,1493.324
"2610",3530,3530,"Male","IY",1,"really",0.07,"R","L",18,"Italian","UWC",4,4,"coronal","coronal",376.938,1495.717
"2611",3531,3531,"Male","EY",1,"played",0.06,"L","D",18,"Italian","UWC",2,4,"coronal","coronal",512.592,1304.305
"2612",3532,3532,"Male","EY",1,"played",0.06,"L","D",18,"Italian","UWC",4,4,"coronal","coronal",428.267,1352.158
"2613",3533,3533,"Male","EY",1,"a",0.07,"T","L",18,"Italian","UWC",2,20,"coronal","coronal",466.492,1447.415
"2614",3534,3534,"Male","EY",1,"a",0.07,"T","L",18,"Italian","UWC",4,20,"coronal","coronal",416.366,1421.844
"2615",3539,3539,"Male","IY",1,"league",0.06,"L","G",18,"Italian","UWC",2,1,"coronal","dorsal",405.608,1432.012
"2616",3540,3540,"Male","IY",1,"league",0.06,"L","G",18,"Italian","UWC",4,1,"coronal","dorsal",370.868,1441.733
"2617",3543,3543,"Male","EY",1,"play",0.09,"L","S",18,"Italian","UWC",2,4,"coronal","coronal",511.45,1321.95
"2618",3544,3544,"Male","EY",1,"play",0.09,"L","S",18,"Italian","UWC",4,4,"coronal","coronal",421.595,1328.381
"2619",3545,3545,"Male","EY",1,"played",0.13,"L","D",18,"Italian","UWC",2,4,"coronal","coronal",484.043,1306.847
"2620",3546,3546,"Male","EY",1,"played",0.13,"L","D",18,"Italian","UWC",4,4,"coronal","coronal",420.333,1411.226
"2621",3547,3547,"Male","IY",1,"seasons",0.08,"S","Z",18,"Italian","UWC",2,1,"coronal","coronal",374.895,1366.962
"2622",3548,3548,"Male","IY",1,"seasons",0.08,"S","Z",18,"Italian","UWC",4,1,"coronal","coronal",383.429,1431.564
"2623",3553,3553,"Male","EY",1,"say",0.17,"S","T",18,"Italian","UWC",2,24,"coronal","coronal",406.449,1445.92
"2624",3554,3554,"Male","EY",1,"say",0.17,"S","T",18,"Italian","UWC",4,24,"coronal","coronal",351.334,1451.004
"2625",3557,3557,"Male","EY",1,"hate",0.1,"HH","T",18,"Italian","UWC",2,2,"glottal","coronal",478.934,1479.865
"2626",3558,3558,"Male","EY",1,"hate",0.1,"HH","T",18,"Italian","UWC",4,2,"glottal","coronal",385.172,1525.176
"2627",3559,3559,"Male","EY",1,"play",0.07,"L","S",18,"Italian","UWC",2,4,"coronal","coronal",520.225,1257.498
"2628",3560,3560,"Male","EY",1,"play",0.07,"L","S",18,"Italian","UWC",4,4,"coronal","coronal",470.339,1354.849
"2629",3561,3561,"Male","AY",2,"sometimes",0.14,"T","M",18,"Italian","UWC",2,9,"coronal","labial",510.728,1169.568
"2630",3562,3562,"Male","AY",2,"sometimes",0.14,"T","M",18,"Italian","UWC",4,9,"coronal","labial",412.94,1144.296
"2631",3565,3565,"Male","EY",1,"hate",0.06,"HH","T",18,"Italian","UWC",2,2,"glottal","coronal",500.571,1372.196
"2632",3566,3566,"Male","EY",1,"hate",0.06,"HH","T",18,"Italian","UWC",4,2,"glottal","coronal",446.538,1410.628
"2633",3567,3567,"Male","AY",1,"primary",0.11,"R","M",18,"Italian","UWC",2,3,"coronal","labial",439.506,1163.288
"2634",3568,3568,"Male","AY",1,"primary",0.11,"R","M",18,"Italian","UWC",4,3,"coronal","labial",449.423,1162.241
"2635",3571,3571,"Male","UW",1,"school",0.08,"K","L",18,"Italian","UWC",2,7,"dorsal","coronal",473.765,1512.316
"2636",3572,3572,"Male","UW",1,"school",0.08,"K","L",18,"Italian","UWC",4,7,"dorsal","coronal",382.588,1398.067
"2637",3573,3573,"Male","AY",1,"side",0.18,"S","D",18,"Italian","UWC",2,3,"coronal","coronal",449.964,1166.279
"2638",3574,3574,"Male","AY",1,"side",0.18,"S","D",18,"Italian","UWC",4,3,"coronal","coronal",488.31,1171.961
"2639",3575,3575,"Male","EY",1,"playground",0.08,"L","G",18,"Italian","UWC",2,2,"coronal","dorsal",492.397,1312.978
"2640",3576,3576,"Male","EY",1,"playground",0.08,"L","G",18,"Italian","UWC",4,2,"coronal","dorsal",419.792,1357.541
"2641",3579,3579,"Male","AY",1,"side",0.17,"S","D",18,"Italian","UWC",2,3,"coronal","coronal",441.009,1163.288
"2642",3580,3580,"Male","AY",1,"side",0.17,"S","D",18,"Italian","UWC",4,3,"coronal","coronal",474.967,1174.653
"2643",3581,3581,"Male","AY",1,"right",0.13,"R","T",18,"Italian","UWC",2,6,"coronal","coronal",425.923,1114.238
"2644",3582,3582,"Male","AY",1,"right",0.13,"R","T",18,"Italian","UWC",4,6,"coronal","coronal",438.364,1116.033
"2645",3583,3583,"Male","IY",1,"trees",0.09,"R","Z",18,"Italian","UWC",2,1,"coronal","coronal",362.393,1478.669
"2646",3584,3584,"Male","IY",1,"trees",0.09,"R","Z",18,"Italian","UWC",4,1,"coronal","coronal",335.407,1434.555
"2647",3585,3585,"Male","IY",1,"see",0.24,"S","M",18,"Italian","UWC",2,6,"coronal","labial",373.272,1593.516
"2648",3586,3586,"Male","IY",1,"see",0.24,"S","M",18,"Italian","UWC",4,6,"coronal","labial",359.869,1517.699
"2649",3587,3587,"Male","AY",1,"primary",0.08,"R","M",18,"Italian","UWC",2,3,"coronal","labial",434.698,1106.462
"2650",3588,3588,"Male","AY",1,"primary",0.08,"R","M",18,"Italian","UWC",4,3,"coronal","labial",484.764,1135.772
"2651",3589,3589,"Male","UW",1,"school",0.05,"K","L",18,"Italian","UWC",2,7,"dorsal","coronal",370.688,1377.43
"2652",3590,3590,"Male","UW",1,"school",0.05,"K","L",18,"Italian","UWC",4,7,"dorsal","coronal",376.217,1332.418
"2653",3591,3591,"Male","AY",1,"right",0.14,"R","T",18,"Italian","UWC",2,6,"coronal","coronal",447.62,1130.538
"2654",3592,3592,"Male","AY",1,"right",0.14,"R","T",18,"Italian","UWC",4,6,"coronal","coronal",560.434,1234.619
"2655",3593,3593,"Male","AY",1,"right",0.14,"R","T",18,"Italian","UWC",2,6,"coronal","coronal",440.408,1141.903
"2656",3594,3594,"Male","AY",1,"right",0.14,"R","T",18,"Italian","UWC",4,6,"coronal","coronal",352.777,1123.36
"2657",3595,3595,"Male","AY",1,"side",0.08,"S","D",18,"Italian","UWC",2,3,"coronal","coronal",326.331,1209.496
"2658",3596,3596,"Male","AY",1,"side",0.08,"S","D",18,"Italian","UWC",4,3,"coronal","coronal",452.128,1148.782
"2659",3597,3597,"Male","EY",1,"a",0.05,"K","L",18,"Italian","UWC",2,20,"dorsal","coronal",385.473,1138.614
"2660",3598,3598,"Male","EY",1,"a",0.05,"K","L",18,"Italian","UWC",4,20,"dorsal","coronal",379.583,1110.799
"2661",3599,3599,"Male","AY",1,"primary",0.07,"R","M",18,"Italian","UWC",2,3,"coronal","labial",479.835,1164.783
"2662",3600,3600,"Male","AY",1,"primary",0.07,"R","M",18,"Italian","UWC",4,3,"coronal","labial",463.487,1146.39
"2663",3601,3601,"Male","UW",1,"two",0.06,"T","S",18,"Italian","UWC",2,5,"coronal","coronal",356.082,1435.9
"2664",3602,3602,"Male","UW",1,"two",0.06,"T","S",18,"Italian","UWC",4,5,"coronal","coronal",364.136,1476.875
"2665",3603,3603,"Male","UW",1,"rooms",0.07,"R","M",18,"Italian","UWC",2,1,"coronal","labial",353.438,1389.244
"2666",3604,3604,"Male","UW",1,"rooms",0.07,"R","M",18,"Italian","UWC",4,1,"coronal","labial",368.344,1349.615
"2667",3605,3605,"Male","IY",1,"teachers",0.1,"T","CH",18,"Italian","UWC",2,13,"coronal","coronal",377.78,1536.242
"2668",3606,3606,"Male","IY",1,"teachers",0.1,"T","CH",18,"Italian","UWC",4,13,"coronal","coronal",327.173,1567.646
"2669",3607,3607,"Male","IY",1,"teacher",0.06,"T","CH",18,"Italian","UWC",2,13,"coronal","coronal",387.517,1413.17
"2670",3608,3608,"Male","IY",1,"teacher",0.06,"T","CH",18,"Italian","UWC",4,13,"coronal","coronal",370.387,1458.93
"2671",3609,3609,"Male","UW",1,"two",0.07,"T","T",18,"Italian","UWC",2,5,"coronal","coronal",399.357,1417.956
"2672",3610,3610,"Male","UW",1,"two",0.07,"T","T",18,"Italian","UWC",4,5,"coronal","coronal",366.18,1465.809
"2673",3611,3611,"Male","IY",1,"teachers",0.08,"T","CH",18,"Italian","UWC",2,13,"coronal","coronal",391.904,1539.682
"2674",3612,3612,"Male","IY",1,"teachers",0.08,"T","CH",18,"Italian","UWC",4,13,"coronal","coronal",377.84,1528.466
"2675",3617,3617,"Male","UW",1,"two",0.07,"T","T",18,"Italian","UWC",2,5,"coronal","coronal",378.501,1429.62
"2676",3618,3618,"Male","UW",1,"two",0.07,"T","T",18,"Italian","UWC",4,5,"coronal","coronal",345.324,1455.64
"2677",3619,3619,"Male","IY",1,"teachers",0.1,"T","CH",18,"Italian","UWC",2,13,"coronal","coronal",374.294,1445.022
"2678",3620,3620,"Male","IY",1,"teachers",0.1,"T","CH",18,"Italian","UWC",4,13,"coronal","coronal",336.188,1538.037
"2679",3621,3621,"Male","IY",1,"mean",0.24,"M","N",18,"Italian","UWC",2,2,"labial","coronal",405.668,1416.311
"2680",3622,3622,"Male","IY",1,"mean",0.24,"M","N",18,"Italian","UWC",4,2,"labial","coronal",379.703,1563.309
"2681",3623,3623,"Male","EY",1,"lady",0.11,"L","D",18,"Italian","UWC",2,3,"coronal","coronal",514.815,1353.803
"2682",3624,3624,"Male","EY",1,"lady",0.11,"L","D",18,"Italian","UWC",4,3,"coronal","coronal",410.476,1300.716
"2683",3625,3625,"Male","IY",1,"teacher",0.12,"T","CH",18,"Italian","UWC",2,13,"coronal","coronal",393.707,1444.275
"2684",3626,3626,"Male","IY",1,"teacher",0.12,"T","CH",18,"Italian","UWC",4,13,"coronal","coronal",362.994,1510.521
"2685",3627,3627,"Male","IY",1,"mean",0.08,"M","N",18,"Italian","UWC",2,2,"labial","coronal",348.449,1362.177
"2686",3628,3628,"Male","IY",1,"mean",0.08,"M","N",18,"Italian","UWC",4,2,"labial","coronal",346.706,1469.098
"2687",3629,3629,"Male","EY",1,"cane",0.1,"K","N",18,"Italian","UWC",2,2,"dorsal","coronal",434.998,1387.599
"2688",3630,3630,"Male","EY",1,"cane",0.1,"K","N",18,"Italian","UWC",4,2,"dorsal","coronal",393.226,1532.803
"2689",3631,3631,"Male","AY",1,"write",0.09,"R","T",18,"Italian","UWC",2,1,"coronal","coronal",453.931,1140.258
"2690",3632,3632,"Male","AY",1,"write",0.09,"R","T",18,"Italian","UWC",4,1,"coronal","coronal",503.817,1200.822
"2691",3633,3633,"Male","AY",1,"lines",0.23,"L","N",18,"Italian","UWC",2,1,"coronal","coronal",480.737,1109.902
"2692",3634,3634,"Male","AY",1,"lines",0.23,"L","N",18,"Italian","UWC",4,1,"coronal","coronal",322.004,1121.566
"2693",3635,3635,"Male","EY",1,"stay",0.15,"T","B",18,"Italian","UWC",2,1,"coronal","labial",484.704,1357.242
"2694",3636,3636,"Male","EY",1,"stay",0.15,"T","B",18,"Italian","UWC",4,1,"coronal","labial",386.314,1560.617
"2695",3641,3641,"Male","IY",1,"teacher",0.11,"T","CH",18,"Italian","UWC",2,13,"coronal","coronal",392.325,1504.689
"2696",3642,3642,"Male","IY",1,"teacher",0.11,"T","CH",18,"Italian","UWC",4,13,"coronal","coronal",353.799,1535.195
"2697",3643,3643,"Male","EY",1,"played",0.09,"L","D",18,"Italian","UWC",2,4,"coronal","coronal",462.345,1278.285
"2698",3644,3644,"Male","EY",1,"played",0.09,"L","D",18,"Italian","UWC",4,4,"coronal","coronal",429.409,1324.493
"2699",3645,3645,"Male","EY",1,"stays",0.13,"T","Z",18,"Italian","UWC",2,1,"coronal","coronal",464.629,1287.257
"2700",3646,3646,"Male","EY",1,"stays",0.13,"T","Z",18,"Italian","UWC",4,1,"coronal","coronal",464.208,1365.018
"2701",3647,3647,"Male","AY",1,"tries",0.06,"R","Z",18,"Italian","UWC",2,2,"coronal","coronal",436.26,1174.204
"2702",3648,3648,"Male","AY",1,"tries",0.06,"R","Z",18,"Italian","UWC",4,2,"coronal","coronal",442.691,1134.576
"2703",3649,3649,"Male","IY",1,"means",0.08,"M","N",18,"Italian","UWC",2,1,"labial","coronal",413.421,1402.852
"2704",3650,3650,"Male","IY",1,"means",0.08,"M","N",18,"Italian","UWC",4,1,"labial","coronal",405.007,1499.007
"2705",3651,3651,"Male","EY",1,"make",0.08,"M","K",18,"Italian","UWC",2,4,"labial","dorsal",601.965,1318.212
"2706",3652,3652,"Male","EY",1,"make",0.08,"M","K",18,"Italian","UWC",4,4,"labial","dorsal",519.263,1376.533
"2707",3653,3653,"Male","IY",1,"leave",0.05,"L","V",18,"Italian","UWC",2,1,"coronal","labial",431.572,1384.01
"2708",3654,3654,"Male","IY",1,"leave",0.05,"L","V",18,"Italian","UWC",4,1,"coronal","labial",392.445,1451.453
"2709",3655,3655,"Male","EY",1,"same",0.08,"S","M",18,"Italian","UWC",2,3,"coronal","labial",571.132,1313.576
"2710",3656,3656,"Male","EY",1,"same",0.08,"S","M",18,"Italian","UWC",4,3,"coronal","labial",536.753,1416.161
"2711",3657,3657,"Male","EY",1,"cane",0.13,"K","N",18,"Italian","UWC",2,2,"dorsal","coronal",541.201,1375.336
"2712",3658,3658,"Male","EY",1,"cane",0.13,"K","N",18,"Italian","UWC",4,2,"dorsal","coronal",491.015,1457.584
"2713",3659,3659,"Male","IY",1,"teacher",0.07,"T","CH",18,"Italian","UWC",2,13,"coronal","coronal",387.877,1513.363
"2714",3660,3660,"Male","IY",1,"teacher",0.07,"T","CH",18,"Italian","UWC",4,13,"coronal","coronal",325.009,1560.169
"2715",3661,3661,"Male","UW",1,"school",0.06,"K","L",18,"Italian","UWC",2,7,"dorsal","coronal",382.227,1338.25
"2716",3662,3662,"Male","UW",1,"school",0.06,"K","L",18,"Italian","UWC",4,7,"dorsal","coronal",400.258,1293.687
"2717",3663,3663,"Male","IY",1,"teachers",0.08,"T","CH",18,"Italian","UWC",2,13,"coronal","coronal",401.28,1502.147
"2718",3664,3664,"Male","IY",1,"teachers",0.08,"T","CH",18,"Italian","UWC",4,13,"coronal","coronal",369.486,1535.046
"2719",3665,3665,"Male","AY",1,"right",0.13,"R","T",18,"Italian","UWC",2,6,"coronal","coronal",437.643,1118.874
"2720",3666,3666,"Male","AY",1,"right",0.13,"R","T",18,"Italian","UWC",4,6,"coronal","coronal",447.259,1135.025
"2721",3667,3667,"Male","IY",1,"weak",0.08,"W","K",18,"Italian","UWC",2,2,"dorsal","dorsal",385.112,1447.864
"2722",3668,3668,"Male","IY",1,"weak",0.08,"W","K",18,"Italian","UWC",4,2,"dorsal","dorsal",353.979,1502.596
"2723",3669,3669,"Male","IY",1,"here",0.15,"HH","R",18,"Italian","UWC",2,4,"glottal","coronal",348.69,1535.495
"2724",3670,3670,"Male","IY",1,"here",0.15,"HH","R",18,"Italian","UWC",4,4,"glottal","coronal",340.275,1538.934
"2725",3671,3671,"Male","UW",1,"boots",0.1,"B","T",18,"Italian","UWC",2,1,"labial","coronal",373.993,1328.381
"2726",3672,3672,"Male","UW",1,"boots",0.1,"B","T",18,"Italian","UWC",4,1,"labial","coronal",353.197,1391.786
"2727",3673,3673,"Male","UW",1,"blue",0.08,"L","JH",18,"Italian","UWC",2,1,"coronal","coronal",367.983,1521.737
"2728",3674,3674,"Male","UW",1,"blue",0.08,"L","JH",18,"Italian","UWC",4,1,"coronal","coronal",338.412,1461.322
"2729",3675,3675,"Male","UW",1,"school",0.05,"K","L",18,"Italian","UWC",2,7,"dorsal","coronal",367.863,1175.55
"2730",3676,3676,"Male","UW",1,"school",0.05,"K","L",18,"Italian","UWC",4,7,"dorsal","coronal",358.727,1026.308
"2731",3679,3679,"Male","UW",1,"school",0.06,"K","L",18,"Italian","UWC",2,7,"dorsal","coronal",368.163,1172.709
"2732",3680,3680,"Male","UW",1,"school",0.06,"K","L",18,"Italian","UWC",4,7,"dorsal","coronal",369.305,1086.424
"2733",3681,3681,"Male","EY",1,"take",0.09,"T","K",18,"Italian","UWC",2,1,"coronal","dorsal",465.951,1340.493
"2734",3682,3682,"Male","EY",1,"take",0.09,"T","K",18,"Italian","UWC",4,1,"coronal","dorsal",394.188,1468.5
"2735",3685,3685,"Male","IY",1,"here",0.09,"HH","R",18,"Italian","UWC",2,4,"glottal","coronal",391.123,1525.774
"2736",3686,3686,"Male","IY",1,"here",0.09,"HH","R",18,"Italian","UWC",4,4,"glottal","coronal",380.725,1522.784
"2737",3687,3687,"Male","AY",1,"buy",0.07,"B","DH",18,"Italian","UWC",2,2,"labial","coronal",435.78,1123.809
"2738",3688,3688,"Male","AY",1,"buy",0.07,"B","DH",18,"Italian","UWC",4,2,"labial","coronal",393.347,1043.655
"2739",3689,3689,"Male","IY",1,"weak",0.13,"W","K",18,"Italian","UWC",2,2,"dorsal","dorsal",386.555,1474.931
"2740",3690,3690,"Male","IY",1,"weak",0.13,"W","K",18,"Italian","UWC",4,2,"dorsal","dorsal",352.536,1497.96
"2741",3693,3693,"Male","UW",1,"used",0.07,"Y","Z",18,"Italian","UWC",2,4,"coronal","coronal",306.557,1030.047
"2742",3694,3694,"Male","UW",1,"used",0.07,"Y","Z",18,"Italian","UWC",4,4,"coronal","coronal",322.304,995.204
"2743",3695,3695,"Male","UW",1,"used",0.09,"Y","Z",18,"Italian","UWC",2,4,"coronal","coronal",323.086,1239.853
